Hora,LOG M2,LOG M3
13:46:03.406,2.1216164383368236e-08,8.248882096301522e-09
13:46:04.406,2.1216164383368236e-08,8.17624353427587e-09
13:46:05.437,2.1216164383368236e-08,8.032872777133623e-09
13:46:06.406,2.1021977289524177e-08,8.248882096301522e-09
13:46:07.406,2.180959388655705e-08,8.545961973704188e-09
13:46:08.421,2.2214399955597522e-08,8.545961973704188e-09
13:46:09.421,2.1412164472022592e-08,8.545961973704188e-09
13:46:10.421,2.1216164383368236e-08,8.248882096301522e-09
13:46:11.39,2.1021977289524177e-08,8.032872777133623e-09
13:46:12.453,2.1216164383368236e-08,8.10423761907105e-09
13:46:13.437,2.180959388655705e-08,8.545961973704188e-09
13:46:14.437,2.180959388655705e-08,8.17624353427587e-09
13:46:15.421,2.1216164383368236e-08,8.10423761907105e-09
13:46:16.421,2.0829548849241126e-08,8.10423761907105e-09
13:46:17.406,2.1216164383368236e-08,8.032872777133623e-09
13:46:19.031,2.1216164383368236e-08,8.248882096301522e-09
13:46:19.437,2.201105646053006e-08,8.545961973704188e-09
13:46:20.406,2.1609955856461306e-08,8.248882096301522e-09
13:46:21.421,2.1216164383368236e-08,8.17624353427587e-09
13:46:22.421,2.0829548849241126e-08,8.396108188950537e-09
13:46:23.421,2.1216164383368236e-08,8.470707365667815e-09
13:46:24.421,2.1021977289524177e-08,8.248882096301522e-09
13:46:25.406,2.201105646053006e-08,8.545961973704188e-09
13:46:26.421,2.201105646053006e-08,8.545961973704188e-09
13:46:27.421,2.1216164383368236e-08,8.248882096301522e-09
13:46:28.406,2.1216164383368236e-08,8.248882096301522e-09
13:46:29.421,2.201105646053006e-08,8.32217317347366e-09
13:46:30.5,2.1412164472022592e-08,8.17624353427587e-09
13:46:31.437,2.1021977289524177e-08,8.248882096301522e-09
13:46:32.39,2.1216164383368236e-08,8.248882096301522e-09
13:46:33.437,2.1216164383368236e-08,8.248882096301522e-09
13:46:34.437,2.1216164383368236e-08,8.248882096301522e-09
13:46:35.406,2.1609955856461306e-08,8.545961973704188e-09
13:46:36.421,2.1216164383368236e-08,8.17624353427587e-09
13:46:37.421,2.1216164383368236e-08,8.248882096301522e-09
13:46:38.421,2.180959388655705e-08,8.545961973704188e-09
13:46:39.39,2.1216164383368236e-08,8.248882096301522e-09
13:46:40.406,2.0638900366130294e-08,8.32217317347366e-09
13:46:41.406,2.1216164383368236e-08,8.32217317347366e-09
13:46:42.421,2.1216164383368236e-08,8.248882096301522e-09
13:46:43.39,2.1021977289524177e-08,8.248882096301522e-09
13:46:44.39,2.1021977289524177e-08,8.248882096301522e-09
13:46:45.421,2.1609955856461306e-08,8.17624353427587e-09
13:46:46.406,2.1216164383368236e-08,8.032872777133623e-09
13:46:47.421,2.1216164383368236e-08,8.032872777133623e-09
13:46:49.062,2.0638900366130294e-08,8.248882096301522e-09
13:46:49.437,2.1216164383368236e-08,8.17624353427587e-09
13:46:50.421,2.1216164383368236e-08,8.248882096301522e-09
13:46:51.453,2.1412164472022592e-08,8.17624353427587e-09
13:46:52.406,2.1021977289524177e-08,8.248882096301522e-09
13:46:53.39,2.1609955856461306e-08,8.248882096301522e-09
13:46:54.453,2.201105646053006e-08,8.545961973704188e-09
13:46:55.406,2.1021977289524177e-08,8.032872777133623e-09
13:46:56.421,2.1216164383368236e-08,8.470707365667815e-09
13:46:57.421,2.1216164383368236e-08,8.17624353427587e-09
13:46:58.421,2.1216164383368236e-08,8.17624353427587e-09
13:46:59.406,2.0829548849241126e-08,8.248882096301522e-09
13:47:00.468,2.1412164472022592e-08,8.17624353427587e-09
13:47:01.453,2.201105646053006e-08,8.396108188950537e-09
13:47:02.406,2.0829548849241126e-08,8.17624353427587e-09
13:47:03.406,2.1216164383368236e-08,8.248882096301522e-09
13:47:04.406,2.1412164472022592e-08,8.32217317347366e-09
13:47:05.453,2.201105646053006e-08,8.545961973704188e-09
13:47:06.406,2.0829548849241126e-08,8.17624353427587e-09
13:47:07.39,2.1609955856461306e-08,8.17624353427587e-09
13:47:08.39,2.180959388655705e-08,8.32217317347366e-09
13:47:09.421,2.1216164383368236e-08,8.248882096301522e-09
13:47:10.421,2.201105646053006e-08,8.621892596934445e-09
13:47:11.421,2.1216164383368236e-08,8.248882096301522e-09
13:47:12.453,2.1021977289524177e-08,8.32217317347366e-09
13:47:13.421,2.201105646053006e-08,8.545961973704188e-09
13:47:14.421,2.201105646053006e-08,8.470707365667815e-09
13:47:15.421,2.0829548849241126e-08,8.248882096301522e-09
13:47:16.406,2.201105646053006e-08,8.545961973704188e-09
13:47:17.421,2.201105646053006e-08,8.32217317347366e-09
13:47:19.046,2.1021977289524177e-08,8.248882096301522e-09
13:47:19.437,2.1216164383368236e-08,8.17624353427587e-09
13:47:20.406,2.1216164383368236e-08,8.545961973704188e-09
13:47:21.406,2.1412164472022592e-08,8.545961973704188e-09
13:47:22.421,2.1216164383368236e-08,8.248882096301522e-09
13:47:23.406,2.1216164383368236e-08,8.545961973704188e-09
13:47:24.406,2.1216164383368236e-08,8.248882096301522e-09
13:47:25.406,2.1216164383368236e-08,8.248882096301522e-09
13:47:26.421,2.1216164383368236e-08,8.248882096301522e-09
13:47:27.406,2.201105646053006e-08,8.470707365667815e-09
13:47:28.39,2.1216164383368236e-08,8.248882096301522e-09
13:47:29.421,2.1216164383368236e-08,8.248882096301522e-09
13:47:30.5,2.1412164472022592e-08,8.545961973704188e-09
13:47:31.421,2.201105646053006e-08,8.396108188950537e-09
13:47:32.421,2.1412164472022592e-08,8.248882096301522e-09
13:47:33.421,2.1216164383368236e-08,8.17624353427587e-09
13:47:34.437,2.1021977289524177e-08,8.396108188950537e-09
13:47:35.406,2.201105646053006e-08,8.32217317347366e-09
13:47:36.406,2.1216164383368236e-08,8.17624353427587e-09
13:47:37.421,2.201105646053006e-08,8.248882096301522e-09
13:47:38.39,2.1216164383368236e-08,8.248882096301522e-09
13:47:39.437,2.201105646053006e-08,8.32217317347366e-09
13:47:40.437,2.1216164383368236e-08,8.248882096301522e-09
13:47:41.406,2.1021977289524177e-08,8.248882096301522e-09
13:47:42.406,2.1216164383368236e-08,8.248882096301522e-09
13:47:43.39,2.1216164383368236e-08,8.248882096301522e-09
13:47:44.453,2.1216164383368236e-08,8.248882096301522e-09
13:47:45.437,2.201105646053006e-08,8.470707365667815e-09
13:47:46.421,2.201105646053006e-08,8.248882096301522e-09
13:47:47.406,2.180959388655705e-08,8.248882096301522e-09
13:47:49.062,2.1216164383368236e-08,8.248882096301522e-09
13:47:49.39,2.1216164383368236e-08,8.248882096301522e-09
13:47:50.421,2.1216164383368236e-08,8.248882096301522e-09
13:47:51.421,2.1216164383368236e-08,8.248882096301522e-09
13:47:52.437,2.1412164472022592e-08,8.248882096301522e-09
13:47:53.421,2.1412164472022592e-08,8.17624353427587e-09
13:47:54.453,2.1216164383368236e-08,8.248882096301522e-09
13:47:55.406,2.201105646053006e-08,8.248882096301522e-09
13:47:56.39,2.0829548849241126e-08,8.17624353427587e-09
13:47:57.453,2.1216164383368236e-08,8.248882096301522e-09
13:47:58.421,2.1021977289524177e-08,8.248882096301522e-09
13:47:59.421,2.1216164383368236e-08,8.248882096301522e-09
13:48:00.453,2.180959388655705e-08,8.248882096301522e-09
13:48:01.453,2.1412164472022592e-08,8.248882096301522e-09
13:48:02.39,2.1216164383368236e-08,8.248882096301522e-09
13:48:03.406,2.201105646053006e-08,8.545961973704188e-09
13:48:04.453,2.1609955856461306e-08,8.545961973704188e-09
13:48:05.421,2.1216164383368236e-08,8.248882096301522e-09
13:48:06.437,2.1609955856461306e-08,8.17624353427587e-09
13:48:07.421,2.1412164472022592e-08,8.248882096301522e-09
13:48:08.406,2.1216164383368236e-08,8.248882096301522e-09
13:48:09.406,2.1216164383368236e-08,8.17624353427587e-09
13:48:10.406,2.2214399955597522e-08,8.32217317347366e-09
13:48:11.39,2.201105646053006e-08,8.396108188950537e-09
13:48:12.437,2.1216164383368236e-08,8.248882096301522e-09
13:48:13.421,2.0829548849241126e-08,8.17624353427587e-09
13:48:14.421,2.180959388655705e-08,8.545961973704188e-09
13:48:15.437,2.1216164383368236e-08,8.248882096301522e-09
13:48:16.39,2.1216164383368236e-08,8.248882096301522e-09
13:48:17.406,2.201105646053006e-08,8.32217317347366e-09
13:48:19.078,2.1216164383368236e-08,8.17624353427587e-09
13:48:19.406,2.1021977289524177e-08,8.248882096301522e-09
13:48:20.437,2.1412164472022592e-08,8.248882096301522e-09
13:48:21.406,2.201105646053006e-08,8.621892596934445e-09
13:48:22.421,2.2214399955597522e-08,8.470707365667815e-09
13:48:23.39,2.2214399955597522e-08,8.396108188950537e-09
13:48:24.421,2.1609955856461306e-08,8.248882096301522e-09
13:48:25.421,2.201105646053006e-08,8.470707365667815e-09
13:48:26.406,2.1216164383368236e-08,8.248882096301522e-09
13:48:27.406,2.1609955856461306e-08,8.17624353427587e-09
13:48:28.437,2.1216164383368236e-08,8.17624353427587e-09
13:48:29.421,2.201105646053006e-08,8.32217317347366e-09
13:48:30.484,2.1216164383368236e-08,8.17624353427587e-09
13:48:31.406,2.1216164383368236e-08,8.470707365667815e-09
13:48:32.421,2.1216164383368236e-08,8.248882096301522e-09
13:48:33.421,2.201105646053006e-08,8.545961973704188e-09
13:48:34.421,2.201105646053006e-08,8.248882096301522e-09
13:48:35.39,2.1216164383368236e-08,8.248882096301522e-09
13:48:36.421,2.1216164383368236e-08,8.17624353427587e-09
13:48:37.421,2.201105646053006e-08,8.248882096301522e-09
13:48:38.39,2.1412164472022592e-08,8.248882096301522e-09
13:48:39.421,2.1216164383368236e-08,8.032872777133623e-09
13:48:40.437,2.1609955856461306e-08,8.248882096301522e-09
13:48:41.406,2.201105646053006e-08,8.545961973704188e-09
13:48:42.406,2.201105646053006e-08,8.545961973704188e-09
13:48:43.421,2.1609955856461306e-08,8.545961973704188e-09
13:48:44.453,2.1216164383368236e-08,8.17624353427587e-09
13:48:45.39,2.0638900366130294e-08,8.32217317347366e-09
13:48:46.421,2.1216164383368236e-08,8.17624353427587e-09
13:48:47.406,2.1609955856461306e-08,8.248882096301522e-09
13:48:49.062,2.201105646053006e-08,8.621892596934445e-09
13:48:49.421,2.0829548849241126e-08,8.248882096301522e-09
13:48:50.406,2.0829548849241126e-08,8.32217317347366e-09
13:48:51.421,2.0829548849241126e-08,8.17624353427587e-09
13:48:52.39,2.1216164383368236e-08,8.545961973704188e-09
13:48:53.421,2.1021977289524177e-08,8.32217317347366e-09
13:48:54.437,2.1412164472022592e-08,8.248882096301522e-09
13:48:55.421,2.1412164472022592e-08,8.248882096301522e-09
13:48:56.421,2.180959388655705e-08,8.545961973704188e-09
13:48:57.437,2.241960185975037e-08,8.545961973704188e-09
13:48:58.406,2.1412164472022592e-08,8.248882096301522e-09
13:48:59.406,2.180959388655705e-08,8.545961973704188e-09
13:49:00.5,2.180959388655705e-08,8.545961973704188e-09
13:49:01.437,2.180959388655705e-08,8.248882096301522e-09
13:49:02.437,2.1216164383368236e-08,8.248882096301522e-09
13:49:03.406,2.201105646053006e-08,8.396108188950537e-09
13:49:04.453,2.201105646053006e-08,8.621892596934445e-09
13:49:05.421,2.1216164383368236e-08,8.248882096301522e-09
13:49:06.39,2.180959388655705e-08,8.17624353427587e-09
13:49:07.437,2.1216164383368236e-08,8.32217317347366e-09
13:49:08.406,2.0829548849241126e-08,8.32217317347366e-09
13:49:09.437,2.1216164383368236e-08,8.396108188950537e-09
13:49:10.39,2.1412164472022592e-08,8.032872777133623e-09
13:49:11.421,2.0829548849241126e-08,8.248882096301522e-09
13:49:12.421,2.1216164383368236e-08,8.10423761907105e-09
13:49:13.39,2.1412164472022592e-08,8.248882096301522e-09
13:49:14.468,2.1021977289524177e-08,8.396108188950537e-09
13:49:15.421,2.1412164472022592e-08,8.32217317347366e-09
13:49:16.437,2.1609955856461306e-08,8.545961973704188e-09
13:49:17.421,2.1216164383368236e-08,8.32217317347366e-09
13:49:19.093,2.201105646053006e-08,8.545961973704188e-09
13:49:19.406,2.0638900366130294e-08,8.248882096301522e-09
13:49:20.39,2.1412164472022592e-08,8.248882096301522e-09
13:49:21.453,2.1412164472022592e-08,8.545961973704188e-09
13:49:22.406,2.1412164472022592e-08,8.17624353427587e-09
13:49:23.39,2.1021977289524177e-08,8.17624353427587e-09
13:49:24.421,2.1412164472022592e-08,8.248882096301522e-09
13:49:25.406,2.1216164383368236e-08,8.248882096301522e-09
13:49:26.39,2.1216164383368236e-08,8.248882096301522e-09
13:49:27.406,2.1216164383368236e-08,8.545961973704188e-09
13:49:28.406,2.201105646053006e-08,8.248882096301522e-09
13:49:29.406,2.1216164383368236e-08,8.248882096301522e-09
13:49:30.484,2.1412164472022592e-08,8.32217317347366e-09
13:49:31.406,2.201105646053006e-08,8.396108188950537e-09
13:49:32.421,2.201105646053006e-08,8.545961973704188e-09
13:49:33.421,2.1216164383368236e-08,8.248882096301522e-09
13:49:34.421,2.1412164472022592e-08,8.32217317347366e-09
13:49:35.39,2.201105646053006e-08,8.545961973704188e-09
13:49:36.421,2.1216164383368236e-08,8.248882096301522e-09
13:49:37.406,2.1412164472022592e-08,8.545961973704188e-09
13:49:38.421,2.180959388655705e-08,8.545961973704188e-09
13:49:39.421,2.1216164383368236e-08,8.396108188950537e-09
13:49:40.421,2.1216164383368236e-08,8.248882096301522e-09
13:49:41.39,2.1216164383368236e-08,8.17624353427587e-09
13:49:42.453,2.1216164383368236e-08,8.248882096301522e-09
13:49:43.421,2.1216164383368236e-08,8.396108188950537e-09
13:49:44.437,2.180959388655705e-08,8.621892596934445e-09
13:49:45.421,2.1609955856461306e-08,8.248882096301522e-09
13:49:46.39,2.1216164383368236e-08,8.248882096301522e-09
13:49:47.406,2.1021977289524177e-08,8.248882096301522e-09
13:49:49.046,2.1412164472022592e-08,8.248882096301522e-09
13:49:49.421,2.0638900366130294e-08,8.248882096301522e-09
13:49:50.406,2.201105646053006e-08,8.545961973704188e-09
13:49:51.421,2.2214399955597522e-08,8.545961973704188e-09
13:49:52.421,2.1216164383368236e-08,8.248882096301522e-09
13:49:53.421,2.1216164383368236e-08,8.248882096301522e-09
13:49:54.421,2.2214399955597522e-08,8.545961973704188e-09
13:49:55.39,2.1216164383368236e-08,8.248882096301522e-09
13:49:56.421,2.1216164383368236e-08,8.10423761907105e-09
13:49:57.421,2.1412164472022592e-08,8.248882096301522e-09
13:49:58.453,2.1021977289524177e-08,8.032872777133623e-09
13:49:59.421,2.1216164383368236e-08,8.248882096301522e-09
13:50:00.5,2.1021977289524177e-08,8.248882096301522e-09
13:50:01.437,2.1609955856461306e-08,8.545961973704188e-09
13:50:02.39,2.1412164472022592e-08,8.032872777133623e-09
13:50:03.437,2.1412164472022592e-08,8.470707365667815e-09
13:50:04.437,2.2214399955597522e-08,8.545961973704188e-09
13:50:05.406,2.1216164383368236e-08,8.248882096301522e-09
13:50:06.421,2.1216164383368236e-08,8.396108188950537e-09
13:50:07.421,2.2214399955597522e-08,8.621892596934445e-09
13:50:08.406,2.1021977289524177e-08,8.248882096301522e-09
13:50:09.39,2.1412164472022592e-08,8.545961973704188e-09
13:50:10.406,2.1216164383368236e-08,8.32217317347366e-09
13:50:11.421,2.1216164383368236e-08,8.545961973704188e-09
13:50:12.421,2.1021977289524177e-08,8.32217317347366e-09
13:50:13.406,2.201105646053006e-08,8.470707365667815e-09
13:50:14.468,2.1216164383368236e-08,8.248882096301522e-09
13:50:15.406,2.1216164383368236e-08,8.248882096301522e-09
13:50:16.39,2.2214399955597522e-08,8.396108188950537e-09
13:50:17.421,2.2214399955597522e-08,8.396108188950537e-09
13:50:19.062,2.201105646053006e-08,8.17624353427587e-09
13:50:19.453,2.1412164472022592e-08,8.248882096301522e-09
13:50:20.421,2.1216164383368236e-08,8.17624353427587e-09
13:50:21.453,2.1216164383368236e-08,8.248882096301522e-09
13:50:22.406,2.1412164472022592e-08,8.248882096301522e-09
13:50:23.39,2.1216164383368236e-08,8.248882096301522e-09
13:50:24.437,2.1021977289524177e-08,8.32217317347366e-09
13:50:25.406,2.180959388655705e-08,8.545961973704188e-09
13:50:26.437,2.201105646053006e-08,8.17624353427587e-09
13:50:27.421,2.1216164383368236e-08,8.248882096301522e-09
13:50:28.421,2.1216164383368236e-08,8.248882096301522e-09
13:50:29.406,2.2214399955597522e-08,8.470707365667815e-09
13:50:30.468,2.1216164383368236e-08,8.32217317347366e-09
13:50:31.453,2.1216164383368236e-08,8.32217317347366e-09
13:50:32.421,2.201105646053006e-08,8.248882096301522e-09
13:50:33.406,2.1021977289524177e-08,8.396108188950537e-09
13:50:34.406,2.201105646053006e-08,8.621892596934445e-09
13:50:35.39,2.201105646053006e-08,8.545961973704188e-09
13:50:36.421,2.1216164383368236e-08,8.248882096301522e-09
13:50:37.406,2.1609955856461306e-08,8.545961973704188e-09
13:50:38.39,2.1609955856461306e-08,8.545961973704188e-09
13:50:39.421,2.1216164383368236e-08,8.248882096301522e-09
13:50:40.421,2.201105646053006e-08,8.621892596934445e-09
13:50:41.421,2.1216164383368236e-08,8.248882096301522e-09
13:50:42.468,2.1216164383368236e-08,8.32217317347366e-09
13:50:43.437,2.180959388655705e-08,8.17624353427587e-09
13:50:44.437,2.1412164472022592e-08,8.248882096301522e-09
13:50:45.421,2.201105646053006e-08,8.545961973704188e-09
13:50:46.421,2.1412164472022592e-08,8.545961973704188e-09
13:50:47.437,2.1216164383368236e-08,8.248882096301522e-09
13:50:49.031,2.1021977289524177e-08,8.248882096301522e-09
13:50:49.421,2.2214399955597522e-08,8.545961973704188e-09
13:50:50.406,2.1216164383368236e-08,8.248882096301522e-09
13:50:51.406,2.1609955856461306e-08,8.32217317347366e-09
13:50:52.421,2.1216164383368236e-08,8.248882096301522e-09
13:50:53.406,2.180959388655705e-08,8.248882096301522e-09
13:50:54.406,2.1216164383368236e-08,8.248882096301522e-09
13:50:55.406,2.0829548849241126e-08,8.248882096301522e-09
13:50:56.421,2.1216164383368236e-08,8.10423761907105e-09
13:50:57.421,2.1412164472022592e-08,8.32217317347366e-09
13:50:58.406,2.1021977289524177e-08,8.248882096301522e-09
13:50:59.421,2.1216164383368236e-08,8.248882096301522e-09
13:51:00.484,2.1216164383368236e-08,8.248882096301522e-09
13:51:01.421,2.1216164383368236e-08,8.248882096301522e-09
13:51:02.406,2.1216164383368236e-08,8.470707365667815e-09
13:51:03.421,2.180959388655705e-08,8.545961973704188e-09
13:51:04.437,2.1412164472022592e-08,8.545961973704188e-09
13:51:05.406,2.1216164383368236e-08,8.248882096301522e-09
13:51:06.421,2.201105646053006e-08,8.32217317347366e-09
13:51:07.406,2.1216164383368236e-08,8.248882096301522e-09
13:51:08.39,2.2214399955597522e-08,8.470707365667815e-09
13:51:09.421,2.201105646053006e-08,8.545961973704188e-09
13:51:10.437,2.1412164472022592e-08,8.17624353427587e-09
13:51:11.406,2.201105646053006e-08,8.470707365667815e-09
13:51:12.406,2.201105646053006e-08,8.621892596934445e-09
13:51:13.39,2.201105646053006e-08,8.248882096301522e-09
13:51:14.453,2.180959388655705e-08,8.248882096301522e-09
13:51:15.437,2.1216164383368236e-08,8.17624353427587e-09
13:51:16.421,2.0829548849241126e-08,8.32217317347366e-09
13:51:17.421,2.0829548849241126e-08,8.248882096301522e-09
13:51:19.062,2.1021977289524177e-08,8.32217317347366e-09
13:51:19.39,2.1216164383368236e-08,8.248882096301522e-09
13:51:20.421,2.1412164472022592e-08,8.248882096301522e-09
13:51:21.437,2.1216164383368236e-08,8.248882096301522e-09
13:51:22.437,2.1021977289524177e-08,8.396108188950537e-09
13:51:23.421,2.1216164383368236e-08,8.545961973704188e-09
13:51:24.453,2.1216164383368236e-08,8.248882096301522e-09
13:51:25.406,2.1021977289524177e-08,8.032872777133623e-09
13:51:26.39,2.1216164383368236e-08,8.248882096301522e-09
13:51:27.453,2.201105646053006e-08,8.621892596934445e-09
13:51:28.421,2.1216164383368236e-08,8.17624353427587e-09
13:51:29.437,2.201105646053006e-08,8.545961973704188e-09
13:51:30.453,2.1021977289524177e-08,8.10423761907105e-09
13:51:31.453,2.1216164383368236e-08,8.248882096301522e-09
13:51:32.406,2.1609955856461306e-08,8.545961973704188e-09
13:51:33.39,2.1216164383368236e-08,8.248882096301522e-09
13:51:34.406,2.0638900366130294e-08,8.32217317347366e-09
13:51:35.421,2.0829548849241126e-08,8.248882096301522e-09
13:51:36.437,2.1021977289524177e-08,8.248882096301522e-09
13:51:37.421,2.1216164383368236e-08,8.396108188950537e-09
13:51:38.421,2.0829548849241126e-08,8.32217317347366e-09
13:51:39.406,2.180959388655705e-08,8.248882096301522e-09
13:51:40.406,2.1412164472022592e-08,8.17624353427587e-09
13:51:41.437,2.1609955856461306e-08,8.248882096301522e-09
13:51:42.437,2.201105646053006e-08,8.470707365667815e-09
13:51:43.406,2.1216164383368236e-08,8.248882096301522e-09
13:51:44.421,2.1216164383368236e-08,8.248882096301522e-09
13:51:45.437,2.180959388655705e-08,8.17624353427587e-09
13:51:46.39,2.2214399955597522e-08,8.545961973704188e-09
13:51:47.406,2.1216164383368236e-08,8.248882096301522e-09
13:51:49.093,2.1216164383368236e-08,8.032872777133623e-09
13:51:49.406,2.1412164472022592e-08,8.621892596934445e-09
13:51:50.437,2.201105646053006e-08,8.545961973704188e-09
13:51:51.406,2.1216164383368236e-08,8.248882096301522e-09
13:51:52.421,2.1216164383368236e-08,8.17624353427587e-09
13:51:53.39,2.1216164383368236e-08,8.10423761907105e-09
13:51:54.39,2.1216164383368236e-08,8.248882096301522e-09
13:51:55.421,2.1216164383368236e-08,8.248882096301522e-09
13:51:56.406,2.1216164383368236e-08,8.032872777133623e-09
13:51:57.406,2.1021977289524177e-08,8.248882096301522e-09
13:51:58.437,2.1216164383368236e-08,8.32217317347366e-09
13:51:59.421,2.180959388655705e-08,8.248882096301522e-09
13:52:00.484,2.1216164383368236e-08,8.248882096301522e-09
13:52:01.406,2.0638900366130294e-08,8.32217317347366e-09
13:52:02.406,2.180959388655705e-08,8.17624353427587e-09
13:52:03.421,2.1216164383368236e-08,8.248882096301522e-09
13:52:04.421,2.201105646053006e-08,8.545961973704188e-09
13:52:05.406,2.1216164383368236e-08,8.17624353427587e-09
13:52:06.421,2.1216164383368236e-08,8.248882096301522e-09
13:52:07.406,2.1216164383368236e-08,8.10423761907105e-09
13:52:08.39,2.2214399955597522e-08,8.470707365667815e-09
13:52:09.453,2.180959388655705e-08,8.396108188950537e-09
13:52:10.437,2.1216164383368236e-08,8.248882096301522e-09
13:52:11.39,2.1216164383368236e-08,8.248882096301522e-09
13:52:12.421,2.180959388655705e-08,8.545961973704188e-09
13:52:13.421,2.1412164472022592e-08,8.17624353427587e-09
13:52:14.453,2.1216164383368236e-08,8.248882096301522e-09
13:52:15.39,2.201105646053006e-08,8.545961973704188e-09
13:52:16.421,2.180959388655705e-08,8.545961973704188e-09
13:52:17.406,2.1412164472022592e-08,8.248882096301522e-09
13:52:19.046,2.1216164383368236e-08,8.248882096301522e-09
13:52:19.406,2.1216164383368236e-08,8.396108188950537e-09
13:52:20.421,2.1216164383368236e-08,8.470707365667815e-09
13:52:21.421,2.1216164383368236e-08,8.470707365667815e-09
13:52:22.39,2.1609955856461306e-08,8.545961973704188e-09
13:52:23.421,2.0829548849241126e-08,8.32217317347366e-09
13:52:24.437,2.1021977289524177e-08,8.17624353427587e-09
13:52:25.437,2.1216164383368236e-08,8.248882096301522e-09
13:52:26.421,2.0829548849241126e-08,8.32217317347366e-09
13:52:27.453,2.1216164383368236e-08,8.248882096301522e-09
13:52:28.406,2.1216164383368236e-08,8.17624353427587e-09
13:52:29.39,2.1216164383368236e-08,8.396108188950537e-09
13:52:30.5,2.0829548849241126e-08,8.248882096301522e-09
13:52:31.437,2.201105646053006e-08,8.545961973704188e-09
13:52:32.437,2.1216164383368236e-08,8.248882096301522e-09
13:52:33.421,2.0829548849241126e-08,8.32217317347366e-09
13:52:34.453,2.1216164383368236e-08,8.032872777133623e-09
13:52:35.421,2.201105646053006e-08,8.545961973704188e-09
13:52:36.39,2.1021977289524177e-08,8.32217317347366e-09
13:52:37.39,2.0449978489186313e-08,8.32217317347366e-09
13:52:38.421,2.241960185975037e-08,8.545961973704188e-09
13:52:39.437,2.1412164472022592e-08,8.248882096301522e-09
13:52:40.406,2.1216164383368236e-08,8.248882096301522e-09
13:52:41.421,2.1216164383368236e-08,8.248882096301522e-09
13:52:42.421,2.1216164383368236e-08,8.17624353427587e-09
13:52:43.406,2.1412164472022592e-08,8.248882096301522e-09
13:52:44.468,2.1609955856461306e-08,8.248882096301522e-09
13:52:45.421,2.1216164383368236e-08,8.32217317347366e-09
13:52:46.421,2.1216164383368236e-08,8.248882096301522e-09
13:52:47.406,2.1216164383368236e-08,8.248882096301522e-09
13:52:49.093,2.1609955856461306e-08,8.248882096301522e-09
13:52:49.406,2.1216164383368236e-08,8.248882096301522e-09
13:52:50.406,2.2214399955597522e-08,8.545961973704188e-09
13:52:51.453,2.1216164383368236e-08,8.545961973704188e-09
13:52:52.406,2.1216164383368236e-08,8.248882096301522e-09
13:52:53.421,2.1216164383368236e-08,8.248882096301522e-09
13:52:54.437,2.180959388655705e-08,8.621892596934445e-09
13:52:55.421,2.201105646053006e-08,8.396108188950537e-09
13:52:56.406,2.201105646053006e-08,8.32217317347366e-09
13:52:57.406,2.1216164383368236e-08,8.032872777133623e-09
13:52:58.39,2.1412164472022592e-08,8.248882096301522e-09
13:52:59.406,2.1216164383368236e-08,8.10423761907105e-09
13:53:00.484,2.201105646053006e-08,8.248882096301522e-09
13:53:01.406,2.1216164383368236e-08,8.248882096301522e-09
13:53:02.421,2.1216164383368236e-08,8.248882096301522e-09
13:53:03.406,2.201105646053006e-08,8.470707365667815e-09
13:53:04.421,2.1021977289524177e-08,8.248882096301522e-09
13:53:05.437,2.1216164383368236e-08,8.248882096301522e-09
13:53:06.406,2.201105646053006e-08,8.32217317347366e-09
13:53:07.406,2.1216164383368236e-08,8.17624353427587e-09
13:53:08.406,2.1216164383368236e-08,8.032872777133623e-09
13:53:09.437,2.180959388655705e-08,8.396108188950537e-09
13:53:10.437,2.1021977289524177e-08,8.470707365667815e-09
13:53:11.39,2.1216164383368236e-08,8.248882096301522e-09
13:53:12.453,2.1216164383368236e-08,8.10423761907105e-09
13:53:13.437,2.180959388655705e-08,8.545961973704188e-09
13:53:14.437,2.201105646053006e-08,8.32217317347366e-09
13:53:15.421,2.1216164383368236e-08,8.248882096301522e-09
13:53:16.421,2.1216164383368236e-08,8.17624353427587e-09
13:53:17.406,2.1216164383368236e-08,8.470707365667815e-09
13:53:19.046,2.1021977289524177e-08,8.248882096301522e-09
13:53:19.421,2.201105646053006e-08,8.248882096301522e-09
13:53:20.406,2.1021977289524177e-08,8.17624353427587e-09
13:53:21.421,2.1216164383368236e-08,8.248882096301522e-09
13:53:22.421,2.201105646053006e-08,8.32217317347366e-09
13:53:23.406,2.180959388655705e-08,8.17624353427587e-09
13:53:24.421,2.1216164383368236e-08,8.248882096301522e-09
13:53:25.406,2.1609955856461306e-08,8.17624353427587e-09
13:53:26.437,2.0638900366130294e-08,8.248882096301522e-09
13:53:27.421,2.1216164383368236e-08,8.470707365667815e-09
13:53:28.406,2.1021977289524177e-08,7.962129488529702e-09
13:53:29.421,2.201105646053006e-08,8.470707365667815e-09
13:53:30.5,2.1021977289524177e-08,8.248882096301522e-09
13:53:31.421,2.1216164383368236e-08,8.248882096301522e-09
13:53:32.39,2.1021977289524177e-08,8.17624353427587e-09
13:53:33.437,2.1216164383368236e-08,8.17624353427587e-09
13:53:34.437,2.0638900366130294e-08,8.32217317347366e-09
13:53:35.421,2.180959388655705e-08,8.17624353427587e-09
13:53:36.421,2.1216164383368236e-08,8.248882096301522e-09
